"zuul_uid_sha1","agency_zuul_uid_sha1","nuvis_uid","zuul_uid","name"
"0ed1d6779c644b4aa4decb2b646283b3092d6d2f","87cd1cb44a5bd9c7141016ce888ca31e9dc8b47d","572a37ebed691f0d840483dd","CMPY-a8a433d6-619b-4526-99ce-9e0e9268c511","Synaptive Medical"
"ac841475b7dd2c2b4185384dcadc91ded3e6d474","751de0643329bc41dbb8a2403454085ee2249167","55a675b23313580fb02728b5","CMPY-43b1f135-53bd-458d-b4c3-0aae2c36dd9d","Revana Digital "
"96603137edc51eb98f88543e7dce04ddd0ff1ad4","cdf94a57a41a38a4ac0f8322831a4faffd282d6a","555e0566ed691f1100131bc7","CMPNY-61a53f76-bda0-481d-b12c-3877db465c3b","Jockey International, Inc"
"4a70aa8e28b3811d050189b889ba0a096b31f772","a4830ca8a82051cfab4181c871576ba56237ff44","546f83743313580d246a0f8d","CMPNY-276862bd-4232-4030-9c15-680e10fe88d2","MXB"
"15874a142b04ea7bfe35df50eac641ba7a1fa3ff","b2e48386a3b6483221ee3c56995f2e164d0d033f","55426d8d3313580304b0b9be","CMPNY-0e0b9473-9772-40f8-9436-c058bd8ee639","Fishbowl Inc."
"83d8d7c3005980c686a350907772072e942ebe35","36023764bf35a13837785a99f39ea6ac147e5767","55661f72ed691f13244ebf78","CMPNY-dabe0c36-764d-41ad-86a8-2e255baae21c","Big Communications & Marketing, Inc."
"277e4cca44daf1a79669ed0f67a5519f4325be03","a10a4454b971f7f441be58b553f9be8989c81900","51435dca3313580d4038003f","CMPNY-c08dcfd1-f27b-46d4-a6af-4baf1f395b9f","AZ GOP"
"167794b8a4a47b41de4338be4bbacf2dd806dd50","5b113d2f62cf49b8c684e8992ea5bbdd440e8e27","5797720a1b21e01254f1d63a","CMPY-50130536-9b08-41d8-9d2a-d964b5368818","L & JG Stickley"
"316667134cfaaebcee74206e0da4e7d75e30cbbd","506f78129f4ab8ea35968aff3542c7d0dd2c1cff","572cad4ded691f0e2c68ad34","CMPY-aa93f504-ace0-4555-9261-75c52c00bc6c","What's Good Studios LLP"
"2795eb5bb18b00b95cb9477873e8d0e853bac478","0f3192ab24cc2d4efbce4ed466b1e5975a015b42","5617e5fe3313580b2c8520c9","CMPY-bc1880e7-6a21-4a75-9895-b4a5955837b1","Team Simon"
"b4ca4150115e417b7fe6584c30044f6f173958d6","92255dacb8f875577bc1f0d95b761c88afd20c4a","55b65af03313580788c4ebbd","CMPY-9dfc73b9-b209-4af4-ae34-3242318efac3","Amusement Park Inc"
"cc553cb98abcc1494b79e9e4fa5271201ec5c5c3","f3c9f6e0c04b39daa4d1e994c3834dce26886c14","55355c7aed691f0700473991","CMPNY-cd7a8f71-ba19-4617-8536-bc764b7c26a3","Sunburst Shutters & Window Fashions"
"336202bcb9ff676c5836de8e5ec50042780bf8b4","8f44ea2c48736b9c7221067196f0a2d3d1fba7c0","55269447ed691f1148b49e1e","CMPNY-ac5010ad-1cb7-4a62-af22-8db472e9a609","William Farnbach"
"38f53da012c70e6214d49dd80a1f859be945bbbc","dd707af8778c63b6906f3bcc9b17f54fbbbde690","579b70541b21e00c14fcf698","CMPY-cacd5a27-507b-49ad-b9b8-e0d15019bf84","Pollack PR Marketing Group"
"de745429215c21815ebdef6e2533621e35231401","f6789a00bd7185a45328d607aa6ad5369a1a63c1","5566196b1b21e013003aba79","CMPNY-9efc5ac2-403a-4138-a336-89c2dc9e5bd0","Faktor 3 AG"
"fb447da0ee78675d4fb15146f663f5418a379789","f1774c5f5340ff1c9d42516aa2062ab4050fff10","56e6c8391b21e01658e01214","CMPY-3c2b01a1-d900-4ca2-aa26-a03947d4a05b","Blackbridge Communications Limited"
"c2442cffb8243ebdeab3518394a4cd039e3c52b5","d597e82ad67cced9683540b23a981558044c97e4","55ad15971b21e00c7c3c5a96","CMPY-22c2911c-bf1a-4d63-bb85-c6afa428db13","Steve Gilliland"
"e208d1d2cf689c35619041c27814f59e8907c53b","617461807f33d54724807914bdf30dea21e44e9b","55f329d8331358127038eab5","CMPY-6bdaf3cb-2b48-4a73-ad8b-288abd2112b9","Engine Shop Agency"
"0d45e5cdfd08d7797403b77431c20fb8bba0d9f0","014000e003c2a726deec888123fcd5398c162dd6","57430e98ed691f0d4cd6cc97","CMPY-7b87f384-1c5d-4543-b190-885a3f9e1ea7","Ethos Integrated Solutions LLc"
"5d0e0e166448720631ec04ce2f203f0400def63c","640228511fa85699298c455f9852732d1bd09a1a","55705f6d1b21e00d1c0adf27","CMPY-f2f2e88c-a910-4f02-aabd-94ed10afb995","EvClay Public Relations"
"d27678716dda2f781743498862a90a21328305fd","cc837e4334bf15c2a9ee6e4a981861c1e561396e","53f49ee2ed691f0c20ea8593","CMPNY-804e5c86-6f87-461d-b1b2-44fe01d1d32a","Townsquare Media"
"8eb0336b6a496ca587e70af25e597bb4485555b1","d9c2f300fdfce92228b27ebb2b5f9fef8037783b","53f39e07331358107050cd44","CMPNY-8d393440-de21-484e-be8f-81e540c054c2","Seventh Point"
"f1a3ee216c1ced25677699cdac5dddebd5b9c2f6","8b0fc7af6b45587c667fa947c750a2985992355b","5654aa33331358086ccf6239","CMPY-6cdceed1-b41a-49d2-8b34-1c7f018d55cb","Kofax"
"74e2a1c44a46323b5f3fef8ed62171f189fc832b","0ad613aea191bf42b716c01cfb1358035f0fe67b","537ce2feed691f02fc6e882d","CMPNY-54ebeaa4-ed1c-4de0-87c5-6395898730b6","Social Media"
"a89720354d77867f260c427bb820130f3e0194ff","ed101633c24d8dbd91645a3db9389524bafd710d","578fe50fed691f3988471400","CMPY-07fcbad8-6771-4740-8dbb-a719c1577fd6","Signaroldi Sas di Gianluca Signaroldi"
"086fcf827ef13d9c84e6a1816f3964f51c4f9ee2","36b41052999964ce7eea520a9fa007870b4d50a9","56d6f8403313580c0cd5c43c","CMPY-12bf96d2-10ce-4b97-97f9-a4ef2131f56f","The Content Factory"
"b5cc5111a596dc593abcd7055c7a0c19d7dffad2","57b77ba6208cf61f74a493204c4aee470d6867ae","55f0dbc7ed691f1048427ccf","CMPY-39f1bb90-60d9-4588-9dd2-ccb0dc2a034e","Sodaco Sdn Bhd"
"03e7d49a4048a6cf179288e1fcdf7ceb56f135a3","7e032f5eeaccd0d94037220ba11d4766821f02cf","579b71353313581c2c1429a8","CMPY-da419585-ed2a-4bf4-8066-65f4d7311057","Captivate Ventures, LLC"
"7f50c8fab795686cb26218cbfad290a9b6c927c0","fd85b41c6f4fde5588367c77070a7f1d57835c35","55bbad21ed691f0ddc07637d","CMPY-2f3b97ae-908a-4a08-aea0-fa4eccf80a4c","Success Academy Charter Schools"
"603cbeddccc55317d38a3aeefd706effd4ac4e1e","0dce798cbe21789cdb6d7700f4a438cb9aed284d","5682b6971b21e0172ce95264","CMPY-91dc8a9e-bfe7-4482-a20c-6f6472c6647c","Advance Digital Media"
"6224b67d6079d57d82ec40193898847d3da6a02f","f30a7da0a398039331e67058ce2ce135fdb0f2a3","54c2bf703313580ebc56b97d","CMPNY-6a1a3508-fe41-40f1-8443-54f5b1336d4a","Adhouse Advertising"
"c481984a132d83883c7ca2e6ac859625fd7ec29a","20ce8b3e644e4cbbf1e8c4a118963f73c5fdc369","5637947a33135812e4d19213","CMPY-8247ec1f-9f4d-4b5c-bafb-1df3e41aba14","Sunrise Advertising"
"b4d75428be142077b5032f3c3b63914c833f12ab","f14c1197f1f479ce8180a36c3c052253bd1a5363","582f5cc133135823d038ef5d","CMPY-a784a0eb-36b4-437b-8cd8-f866954adff3","MOB Media, Inc."
"1ebfa636a1648bc1273f2d0464d4f782190ce1e8","277226005e2b299bac9d48e33db280dfe0b1398f","5661ad8a33135808687a37fb","CMPY-d4c3e46d-cc2a-48b0-a868-bb2e63a86a4a","Javelin Digital"
"77a518b234ca7a09afc3c2c39b99d6081d7c3414","782165f673c34defcae5ce75578f8d0e74dbd461","564f3a183313581594ecaa68","CMPY-abd18a61-5499-4ab7-903d-2a13c1458e16","First Digital"
"a5fd8da282c05a3ebe7f1649057e6a51138a30b4","85d3ed8c7dcc988bfa7b12f7bc41d17b6e443286","581b50eab692950960532467","CMPY-253dd814-c205-4d94-ab2b-a9306dd46e14","Raydr Peru"
"44c5f37ccb24820f26cbb507a19834f4f6623fd6","5b91c1234f01e3ffe4bc72e60a1b45d098ffb9a3","57b71c4c33135809d4a6f4f3","CMPY-014623bb-29b1-468d-8eb9-a56e0c0d7b24","Orbis Technologies"
"241e4a4dc9f40c5b2e028daa7cf51f6590d88ac7","3cf095abee128753380b67feb18dcf48ec1ec680","568ff2f233135811ec31cd7d","CMPY-b5d4bc6b-e60e-4dee-bcc2-151a65700497","Seven Media "
"119f2329624a3c514eec97d239104422232e4253","9a3746ece4db519e17162285e8d8ac632a03df35","579b693b3313581c2c142963","CMPY-52861e10-1c7d-47dc-865e-d52bcf6e471a","DeepSleep Studio"
"079d181afac2a872ffc7c8261f0ec00b8dfa4aa8","3367ee0de92cc607eceb0d71a884c11c3d0863e0","56040291ed691f0b883e7c60","CMPY-26844c78-d3d1-4011-bddf-67a52f8282bc","Asbury University"
"0ecbc6570244448ca4f3008279cc3536e878d568","022ca35d7db2bfbe0d02c1ae65fdb8fe836557cd","57c73e581b21e01ad41381a6","CMPY-e6200b37-2284-4210-983f-84d971c88fb3","Derek's Company"
"e34a63811dd4ce9bb5151ef208d81d4d8fd27380","af6b37751e9457710e6c2cb316a25cd85d3b6c88","584f20c8b6929512908eff0c","CMPY-8fabb9a6-cd12-422d-8643-28f096d6e0ec","Best Buy Canada"
"4a6f62b498b7f7bfe7d1b88189f74a5091ba5a91","eb0e248edbcb1c7193a011ff8eb7aa6984c3ac37","55ddfe8e1b21e00fb43ff805","CMPY-c14802c9-a843-4e16-9974-2455adbe0ad4","NOW Foods"
"e4f17ecb13e7cce3da1f1f9b924e3b84656bcb80","d998efc8200c46b05cdd1b760e3bb22071dba4bb","578fabdeed691f398847119c","CMPY-8f455543-f067-4358-add3-bb6a6fc77250","Union Roth Capital"
"f9e4fb21e4774840e55381f160457190b747b6d9","dcfe31170e54b72df5c42bd8a708c86357681cd9","582dd101b69295113891f809","CMPY-faaa066c-b8cd-4b36-b9e5-fba9b5065949","Beast Digital"
"63b532057e6d8f2c9b43b614b94e97435ec5171f","5130c781b58ff9337406ac69ba8ec7c837f88d96","5810c64ced691f31648a62a3","CMPY-38aa2e04-b8c4-48bd-abb0-0c2177c6bebf","HireVue"
"cda586f5c188ea3da9feb37614234e56e83e2f45","23715866cad167bb0ac01f9ff8c4fbf0efcdbd0b","55b0fa641b21e010dc335979","CMPY-bae5f808-15b3-47cb-9306-3aa4c5ac693b","MacPresents"
"ec9224dced223ad2a2f80c56536314ad913b6e66","08b7f7159ee6996b0985d208ec0df760d2aa16c1","5447d73ded691f0e142cf48f","CMPNY-f60d6015-0c3b-4085-9b41-5ac0bb80d783","Mack Weldon"
"3dfe16e76d38e86a8c3098b9d676da68ad38c937","c336ddf31145dee4061f34c67cb924cc06c042b9","57fb91843313580c90447cc6","CMPY-860ad822-9423-41f1-ac57-7e71a99e33a9","Gigg - Yongsung Kim"
"e7291b137259ca394559de443dd7e0f91d91d452","eecdee53faa6c44049b4c6755b769166bd9c9903","56b27ba21b21e01718c0df7b","CMPY-4adb2a7b-f551-4b7c-9590-c7fb01c2f223","Clean Energy Benefits"
"796c173da715cfcbec25ca80da2f36a7a31e4ea8","ee706fb54e8a56e3fd30acf1df8963d26d6f467d","560eacf31b21e00dc4888d75","CMPY-f7cc6e0f-8180-4aaa-b3a4-00b083a8fa07","deVere's Irish Pub"
"51a7f71236cf279e7f7cae0b4ef502bf87955f57","e68b0dec22c9eee80cb1d10d549cfef34d2134e5","5745bcb11b21e004e46de619","CMPY-cccf019c-4585-4207-a4ff-f1c84dec7c7b","Carol H. Williams Advertising, Inc."
"bb07694d823466ae037372feb55c1965996bc04d","1cd0da9a4bf83a3da96fd006e9f9b3071fd64e90","55ef067a3313580e7054e512","CMPY-904ee830-b926-4941-963b-e4bb8ccfa65d","The Modern Connection"
"51007e0b0e0379db5f71170fdf30ac900b7b6f4d","bbb4d3e569c79142b9c26b687b0a062af1fee051","57a3514933135823cc9039d4","CMPY-5d37e057-0316-4bf8-ae5b-2f6fe9cff888","Henry Wurst, Inc."
"cc7369076c98510592a67d679797f488017bf1d2","8b2625b0cf3a8f0ba65e8e3320a8286dc3d4cd27","57f50c44b692950714e7999f","CMPY-74c6064e-656e-41c0-ada9-363eee85481c","Conde Nast Japan"
"20c2ce36ef79d7aa0a3f7da7719c8c22b62c30fe","832d1a062ab8815aecf87f8e3b395f7699bfbba8","562a73d31b21e001a4ba395f","CMPY-ad2e458f-82e3-4aed-a897-ef68b8b5c092","Vivint Solar"
"189727daadbe428b7cd165cab06c893ca31521d0","4d133078e28f6d4b78051d95b69ef149b5cb0e9a","55df88083313580e2c9ab24c","CMPY-ce369c93-04b0-4d02-b313-804b4104c202","Pravda Communications"
"a273e24c1ebdbe7254b88588ba527e3c4b423a56","8f489be18afb03478a55ce3ace1c17c123b088f7","56aa955aed691f0fb880be2d","CMPY-abc5621d-068f-4eff-a0fc-1067f0f7c758","Body Glide"
"2aaeae7305ddcfe34dc3f64d13f71f4d741e5bfb","16f789aad22c6d04a2db2545cfe45a73d5fc8a34","56e8759f3313580e7c042293","CMPY-c24f9f8b-534b-4a56-8d53-80a70d44a655","Fatshark AB"
"69716d4225d2d14626fed45ffe63592b749866f5","087cf6d43509a2d5e101291d19b9437d362a73de","54aea500ed691f1358fd3cee","CMPY-65f6857d-1e6d-48a6-9c61-6e00ca5d2ba0","Fitcon"
"c3585ee94cedb3d22e16019df1531cb187ef5a37","1d5754ed50b0539d01516118bceb829853a72995","56718edf33135816c4f4e0f1","CMPY-5c89f53c-4e74-407c-8626-97a7fdcdf002","Judy Casey Inc. "
"0cd59afb0b52ebea156784c0daaa29ad4c8eaa2c","7cec90ebe087cba0415a5d5be8fb344bbc9be9f2","553e4c7c3313580bc060c582","CMPNY-a0cae24a-7d21-47a6-9d47-5177d69a218e","Hagan Associates"
"fbd4854e3aaf7e962cbf6c421005c91a41b3e0c4","ad0fa5bc33ce8931939545488f8d0932e714d1e2","57eae9e9b6929511d8929945","CMPY-5e0066f9-a684-49f5-a7fd-2b92e12ba0c2","Mt Ommaney"
"c0b03d5d59a13dedaf6f8b1214c24212cd96d1d6","c336ddf31145dee4061f34c67cb924cc06c042b9","57fb91a1b6929512740933f5","CMPY-e574d5e3-a2a5-48f8-8f74-84bd21f33458","Gigg - Light Haven"
"ee3b5bafbf817a0ae07b93a7e3e9c299cf9f3525","cf57d36f79ad6d3b3c2670507e5a2299d53dff1d","55940be83313580b705c0f7b","CMPY-5d3116a6-5871-4cc9-9c46-607e801f0c02","OPUSfidelis"
"10fead7598d7ebfd50b8ad28fb88ec58f21c2c29","727e3f7c2db16af2ca40a48b855ff4596975c556","5723d15a1b21e004e8749a9f","CMPY-bafeccd3-83d3-4063-9a8e-6108be2431cc","Paqui"
"9d6b3fc8016d13c3c45c5301b896d6166d97678c","340fa0b357755649a69eae0b88260d97a3a4526e","560aa6701b21e009009b3a78","CMPY-6654aba8-98e2-4797-83fa-cb8ede607a74","McNamara Research"
"d618e25d47a75f69dd5c5044671faf48375bc38f","eeedb66bfd7f72e5ef12406ccbdd9a39f5def3ff","582b4c9fb69295121c79b545","CMPY-1871abbb-7933-431a-9ea0-59d44cb48998","Tvazteca"
"2f7a264fa3130d0298030a46e95637e66d82dbb7","9ee19d9a312f5b0f84cb28a384f70310e7f86ac4","570296431b21e01320511325","CMPY-f42f3049-9079-4667-8d68-0b7e548b9b3e","National Student Clearinghouse"
"58f7fdf4cefa8a41e4cf6ab9297605604079f4f7","e74e0ebcccb969bf6b311db1bbd4d25aaa4197a3","57a8d6c4b6929509c07828bf","CMPY-016191b5-1e97-4982-a7c2-cd4f562e7938","Vigo Communications"
"c2c7cb044959ea94b3d3630bb5e0bc923beb6524","29f25ee80c91658a18b09c5af2ad3519f2e33747","56d08723ed691f0df0ca512a","CMPY-57904725-690c-4d13-a21c-17f5fb7ba378","Just Drive Media "
"c38a465f084408341dd48e56dfe517aa4763cee9","a33cb7766ab75c1de24dcece70568c4aad2cf5a2","55dc6afbed691f05a85991da","CMPY-3c441991-cb92-4cae-ae82-cecaa1e84838","Penrose-St. Francis Health Services"
"1c19344aeb623d63442aad1ed35ff8b37caff643","68a52b49a54fd3ac58134745a0e35acb793bc2b8","57ac90281b21e0220824c957","CMPY-a751248c-330f-4225-9b82-695c81bd2344","New Zealand Trade and Enterprise"
"6d03189cd5bc4b9e0ae1d56b401adc9f1e7fa4f0","c81b96cdacdf70915a80cb41f183aa7cf3f420a6","553fbbfd3313580b44bba840","CMPNY-bef38578-d947-4ff3-a332-a879be0f22fb","Murphy O'Brien PR"
"299d08bf523cd45fffb0447f8a5c5633d5478b00","f3442f02da098210d2c5e969724d9e319323d431","5617f456ed691f05b8ef99e1","CMPY-6576aa09-34c1-4671-b706-0211d69d3d66","Sensis Agency"
"0c44a6f246b60c0e58eed185b3a02d73f546a713","d3517961da0ae5c61cfd8fe334fb4d5a119cdae1","55f891f41b21e0056c62602e","CMPY-c4ce1b53-6b64-4ed7-9648-80694f7dfb46","duGard Communications"
"d6f6bbe4072709d19fad30d3aa5726ea87b724a1","97614a22f70ed490e6805cc38c0dc2c904f424bf","54f49b261b21e01230b87a6b","CMPNY-b49e6006-18e7-4fed-8424-6640468df865","24 Fingers"
"24c45858e03afa222784e457061953efe4ba765a","de48ed4c7464f33eb53b7c505b30ae8e89d7e82a","57558db11b21e00364ca59c1","CMPY-625e1e89-8330-485f-8b41-149360e4f4b3","Helen Woodward Animal Center"
"e77d63c682e1c8bdf3a0e762f8c1ebca7057f05d","cbd11265e04987b9c36b9dbdb0a045b978e295af","57e936f3ed691f0160c30b58","CMPY-ced97ad2-7bc7-4fc4-8318-d386c21a4ccb","Social Mavens"
"2bc67ed90d29e7e0d04cae0fe6c4ad1069748de7","6ea1ba4d032ca99a4b7f40d935f4f35d4a223ae2","582c779e33135816ec36b4c1","CMPY-c8ffcec2-1780-4667-8807-40d143c8d7bc","Marsh & McLennan Companies"
"1e37116e1fec15e9762bf157e733ce147aa69750","0409711e022fdc2a0ede2d07ee74adb9cc29dc0e","556fb84f33135811e0db7e82","CMPNY-5f99c776-6566-419f-af86-6d56f578a89b","VML AU"
"3a1b005f5e0645402baf9a155f8809a3bc4d5b9e","7c97e0315a0a0317be9fa14adf13fd804d8aceff","5580489aed691f0170a0074a","CMPY-a9dbd93d-87ab-4f91-a4d6-c8ba1ca735f0","Hot Pink, Ink"
"e4d3d587fd100ba5c7681aa92ce2938bdb261156","58a53d705382382c64020a7afecbfd9ce9c587a4","5638e36d1b21e00fec7e0175","CMPY-ede2fb55-0fa6-4a3c-8e78-ce74839a9d27","Edge Homes"
"6ec581e9426ec434434a0da8477815c78db48170","7e5a9333392ccd640d42f566d93df1be7b9e84e9","55f7835433135813b0728a9d","CMPY-0ddeb1e9-a5bf-419f-b6bd-495a179939d4","Novus Asia"
"da8f71ce86fdadf4f9628414b09f5d0ddf673c41","6e99ab6649b953eb252379643b33d87fda8a65df","57a8f348ed691f1a640d70f1","CMPY-1cbddc23-7299-4ba8-9b52-a6539a36179e","Brenna Brown"
"88b736092556708546ce74240fd0b467c7d6b0f0","8e936fd517c87d1f1dc23dc4028b80d3a3acedaf","54eb97b33313580e34544ba0","CMPNY-e0a4c96e-ba7d-4a95-ad4e-59e65295c4aa","KELLYBRADY"
"71c7c7cd77d42fcb560db65c21fba4015a5dafc9","c579d7350fba0b70f9f0c845b3ef515d44b7e91b","57e2a4f3ed691f10d4d7b652","CMPY-22591d71-f32b-413d-bb59-9093e192b360","IFF"
"3dfc05328993c1406a4c339c146d3ec3d4e587d3","98f2bb4137e3b3daf597e89bb0a1fc111d1f103e","51e6b5f3ed691f0be40c6c3f","CMPNY-6cc4856b-37b5-4fe8-a5e8-c6b7bab0b605","PPR AU"
"ac786a4c91ddf5877ebaad9c386b9e56bee6288b","c0c41b31931dd90fc90933c516fcacd2c3ce851a","57f698a7b692950ebc7f8383","CMPY-2c3e2271-005a-4850-b823-2ff4e484cb69","WEN by Chaz Dean"
"8f69a968ed6b9818899511547f2472b00b84dc4b","80dc604d3be74b5cf1838614fd6fe73ecc7890ef","582495f6ed691f1f98d7e89a","CMPY-9861ecb3-f44c-41f1-8c48-2e4f9d3846b5","American Diabetes Assoc."
"097f04c89389c96b0f049061bbfb5779e21e2ef6","4c78c109874d6e5099a164bee40ae4df60064b6c","571fcef133135807a0750a42","CMPY-0e3601ae-a937-427b-a479-6b56a438953f","Digital MEAT"
"1ca417e008b8953b2e4526ad2b100aab159aea2f","77ba46d4ecf611e33be6a6a2d29b586ca822fca6","57585c5f331358122ce5fc7d","CMPY-87abdffb-73fa-4568-98f4-ba662e2b8470"," 101 RPM Ted SRL"
"2284d4cb57ed48c72c13251c9d6fd5c0aed09ba7","68d3c5d18d2c10245b0fda88eaf0e1f7d81b2437","551586ad3313580d608e6cf2","CMPNY-954ef2ea-8e73-4695-9c2b-14a182e03dbd","Marcus Graham Project"
"07e16c8987fbc3e874f5e5aeec4fcce974bdc6ed","0f3192ab24cc2d4efbce4ed466b1e5975a015b42","568ff4d31b21e0148074f1ad","CMPY-68966865-0516-4657-9551-09ab835d1890","Whitney Rogers"
"53a52f23bb6ca27f19546ace23d34e885823d3c1","1a7655e67442ca30ca04304a7491ba742f85b40d","55785c96ed691f1040c86064","CMPNY-a4c0f925-8315-4f30-8bb6-d1f1db3b6559","ASADART"
"f915a241e54a53fcf374f34ad5a100ee4b3ebadf","cfd5e62163ec52f78e40a3557527881a88420022","542c0f141b21e00b1cb05885","CMPNY-6a747ca3-25db-48b2-b885-1ca7b85f04b7","Spectrum Brands"
"ff78af9327c35eae0cb576c50e2d71999b9d1933","bec9750a2197cec937dacab07d39f461fe406dc3","56cdce8ded691f17909b277c","CMPY-9570c608-633d-496b-a6dd-c79740dc5aa8","Engaged Marketing Pty Ltd"
"                                        ","                                        ","57992f183313581754bfa533","",""
"dd351f325cc389f5b5bb601944f6451be6bb9d1a","2f69b33b62c87b75425d77396755ae28fba964fb","53ee684bed692505989ebf55","CMPNY-1bdf770c-a662-4ade-ac67-db8ff396e31f","Cosmetic Social Media"
"9ddbc85948d61af152dac32456da2b955124bb97","df8ae37978fc17384de6b540ad3e2ca2c640701f","570e6bae33135815dc685bac","CMPY-e5bd621b-ec0d-4775-94fa-24657dc6178c","Blanket Marketing Group"
"1c73faa5c03ae99cb51b658ea066e94ac1078126","dbffbe22140365c9a2ea3d98702952dd4ba7c2a0","54f4e7923313580c1cfc01b2","CMPNY-1e77f028-fe64-401a-80de-cf6604a6f042","Woodruff Sweitzer"
"bea62d2649b06c4f4a7d17f2b8075e8a1bc2a5ce","8e8babaa5f8237264689bee7e3f1f2b4fa421a1e","53bc0014ed691f022c93c71e","CMPNY-e99d78c3-ae14-46bd-bdc5-893ea1a703c9","Illinois State University- Marketing"
"b28d824e1e08650a35b3b9b81f05f6a3147c6fe4","91fc76b6a1b6b196312777b9dfb9eae841228eb7","56c6295fed691f0354e22f28","CMPY-0c037630-8295-4f51-8564-be449daf80ca","Boiling Point Media"
"589c192fca942bbc139b9f1c7ebaaf91fe090357","cdc8bae2d99702a37e4869aa8116250412e273ac","56fbe01f1b21e016445aa29e","CMPY-b5bbeb0c-031c-4787-ac37-59dd8c20c547","DV8 Digital Marketing"
"615713f179df64a9e10fbc7d0709df797bd7ca46","2a4021d6c3085e03c7bc311e99e52e881b47a7a2","525489c4ed691f09847b4807","CMPNY-e7168b01-41bc-47e9-8ee4-b8966a12db9e","Tenneco"
"ac172306c47f855830765da66194cf64e52dc7b9","7e495b56c018ba23bd720a7016af1fcfaead777f","585163731b21e005acaab374","CMPY-a1be34ee-06fb-45ba-aace-a4688f3c1257","Ready State"
"c45faebb0d03e88b8dcea6706942b4c9a3f00e9a","7c12b505e91bfc89718d24ca81ba0d30e103e549","54e61bcf1b21e00fe4c8af87","CMPNY-eb4b9005-3bd3-40bd-88ff-af16c32e01ed","The Blogger Network"
"45bedfa0b940f05c2c8d78aecf3e5defc0ab20e4","503edf52a5d03a4dd29f7d1afabd54bed2a766c5","575700fd3313580f0470c612","CMPY-27e685e1-2bc4-46ba-a2d6-cae11f2e0e61","TwoCan Social"
"f6792052d343ab11ae2fb7c84bafe67b64c64238","05a6c314c8555924312962003743587d2f55034a","55a57db13313580348776f8a","CMPY-97e968e5-8f47-425d-9807-62d51eb137e3","University of Texas"
"dd86effb4a1adae76a31eddfead715ca5c004c9a","c336ddf31145dee4061f34c67cb924cc06c042b9","57fb918ab6929512740933e6","CMPY-2b9b9b51-5489-46ad-b0e6-8fc29a81174f","Gigg - The Golf Insiders"
"abd45ed02c710cb2670ad8aeee172cfca1ed1a43","a1fe82f6750201d6484b5f014e65fa4d7dcd222c","5588280bed691f0718aa670a","CMPY-b480f122-4401-49d9-b977-9a9a94c1d8f0","Paychex"
"515c2f2fd0ee8460717bc9ce7d36550320663e6f","c0c41b31931dd90fc90933c516fcacd2c3ce851a","57f69872ed691f2f2c0116b4","CMPY-89713dc4-7427-4dc3-b994-a98330a3edc8","Spectra Energy"
"281ec56c8f3fb9c274785f6788369208c0b8509e","ad0fa5bc33ce8931939545488f8d0932e714d1e2","57eaeaa1ed691f2dc8f3c6f1","CMPY-d2d017e8-4192-4ecd-836e-c180e24c12c9","The Gateway"
"d97100e34cb2dbd1749bdcc2227e93ae0f8622e0","eaffdbf5258877bffaf24f73f753f5e43e504bf6","54d534dc1b21e00cfce0dc37","CMPNY-aff2e340-821d-4c4d-836f-084e3beeb8e8","Noise New Media"
"f1ec192cc77963fbb78e43f159658a2979b06a40","eacf52ab864b712216049b2ef373225dbe70b5f6","58179f3ab692950cc4ae480b","CMPY-c646d796-93c7-4742-87b6-f350ea96419f","DRW Holdings"
"61966bff37d3d5033cef21d416fd87851740daa0","9c4bce2034ae2a30785c37898a6a5e1893f960ca","56ab8d201b21e014a45159d9","CMPY-4f182111-4dc9-43e8-ae76-240d28962c90","Artist Group International"
"39e162c1ca1ad990c862e799ea4ce6eb054f8167","feb8de86d0fcd9f5c118fbad60ad1018797c42e4","56ab83b0ed691f0fb883d664","CMPY-f3c1156d-26c9-4bc5-8e42-137d662a2755","Optos, Inc."
"96b4a162ed91ecbddf79a0e4b99da7f7c289da99","f0adac9325c1db91c034f1b66e844be2074737f8","576ad001ed691f13d42dac37","CMPY-8ad86008-af7e-4b16-bcf8-c9ffbda76875","Galileo Digital Agency"
"1b9072d20de4544292da9a7954b224628d34caa9","8e53c5bbff0c66e308d7ce4ac1c063bb9b9addad","56a273b6ed691f11e84ceaac","CMPY-f2d4e1e8-f009-4e4e-ba8d-52b8d7fa2bed","Boop Baby"
"d582e17b6bd0bcdbff8bcd1e131eec45788a8985","c336ddf31145dee4061f34c67cb924cc06c042b9","57fb91a3b6929512740933f7","CMPY-cb46cadf-8163-49b7-99d3-661eaf70cc5d","Gigg - Fairways Media"
"2788054bca1588053e2996137ef0a14787492b00","c0c41b31931dd90fc90933c516fcacd2c3ce851a","57f696ff331358024c131a90","CMPY-dd03fac9-641b-48c5-8cdb-433646e0f5de","Anthem"
"b0e28d0ce732c7207cf3184bd5117d95f8a1b047","9936a37e019f7c5e26f5a74a4199fc41f5772a07","5810caaa1b21e03034ebc43f","CMPY-43839bfc-9263-4717-b2a1-bd77ab3beb68","Resolution Media"
"810a78884b9f0e15267f473313b80fde0a934c70","ecdf7c82ff9e8b00187266c9be405fe565655019","56c49015ed691f0ae0c5e823","CMPY-b218b582-79ab-4eac-a464-2db71bba0524","Column Five"
